ID        CUDA   N  Model     PCIE  cpu_ghz  vCPUs    RAM  Disk  $/hr    DLP    DLP/$   score  NV Driver   Net_up   Net_down  R      Max_Days  mach_id  status    host_id  ports  country                 
13651731  13.0  1x  RTX_4090  19.7  3.7      32.0   513.0  486   0.3619  97.2   268.52  314.8  580.105.08  4640.5   7295.0    99.9   69.0      19883    verified  87485    249    Spain,_ES               
13144387  13.0  1x  RTX_4090  12.8  3.5      42.7    85.9  561   0.3743  97.1   259.33  261.8  580.95.05   4499.6   6188.5    99.2   68.7      26256    verified  34742    32     Utah,_US                
28542991  12.6  1x  RTX_4090  22.9  2.9      16.0    96.7  728   0.3745  123.3  329.21  255.7  560.35.05   79.2     373.9     99.8   108.1     26317    verified  135676   124    ,_CN                    
27802809  12.8  1x  RTX_4090  21.5  2.9      16.0    96.7  640   0.3747  120.4  321.25  215.4  570.86.15   65.6     187.8     99.7   116.5     36475    verified  124072   124    ,_CN                    
27616895  12.8  1x  RTX_4090  22.4  2.0      32.0    64.5  763   0.3747  98.6   263.20  295.0  570.195.03  6334.9   7316.9    99.2   61.0      46823    verified  94202    24     Massachusetts,_US       
26721656  13.0  1x  RTX_4090  12.8  2.2      16.0    64.4  1420  0.3881  97.2   250.55  198.6  580.95.05   807.8    741.6     99.9   358.0     32809    verified  70142    99     Maryland,_US            
18944001  12.6  1x  RTX_4090  19.5  2.2      32.0   256.5  943   0.3883  97.9   252.02  282.9  560.35.03   6474.4   6277.6    99.8   21.9      14726    verified  79986    99     Texas,_US               
28599689  13.0  1x  RTX_4090  23.6  2.9      64.0   515.6  1648  0.4009  97.5   243.30  206.6  580.95.05   855.6    850.2     99.9   11.9      10398    verified  47518    198    Norway,_NO              
9017305   12.2  1x  RTX_4090  25.0  2.8      6.4     51.5  746   0.4010  82.2   205.09  173.4  535.154.05  673.3    650.0     99.6   145.0     16331    verified  1647     104    Iceland,_IS             
8993625   12.8  1x  RTX_4090  25.0  2.8      6.4    103.1  24    0.4010  80.5   200.63  210.7  570.133.07  2983.2   3609.6    99.2   54.2      15493    verified  1647     199    District_of_Columbia,_US
7682489   12.2  1x  RTX_4090  12.5  3.5      12.8   103.1  202   0.4010  82.4   205.54  218.1  535.113.01  3233.9   3819.3    99.2   145.0     16131    verified  1647     199    Iceland,_IS             
26746983  13.0  1x  RTX_4090  23.3  3.5      32.0   129.0  1104  0.4014  97.0   241.58  190.3  580.65.06   769.5    668.2     99.8   358.0     20082    verified  70142    174    Maryland,_US            
25542666  12.8  1x  RTX_4090  12.8  2.5      21.3    43.0  352   0.4014  98.6   245.55  268.1  570.86.15   4870.5   4139.9    99.4   84.2      31668    verified  207289   16     Norway,_NO              
22075594  12.7  1x  RTX_4090  25.0  2.8      6.4    103.1  53    0.4014  98.2   244.72  255.2  565.77      3405.1   3895.0    99.1   54.4      15492    verified  1647     199    Iceland,_IS             
25814665  12.7  1x  RTX_4090  25.5  3.9      6.4    103.1  143   0.4014  98.6   245.62  233.4  565.77      2596.6   3438.3    99.1   93.6      15963    verified  1647     199    Iceland,_IS             
20998488  12.8  1x  RTX_4090  23.6  2.8      6.4    103.1  128   0.4014  83.7   208.58  222.3  570.133.07  2734.1   3524.9    99.5   54.6      38327    verified  1647     199    Iceland,_IS             
28429706  12.8  1x  RTX_4090  23.3  2.8      6.4     51.5  108   0.4014  96.9   241.41  209.7  570.195.03  747.2    791.4     99.8   176.4     11651    verified  1647     79     Iceland,_IS             
28429718  12.8  1x  RTX_4090  23.2  2.8      6.4     51.5  151   0.4014  96.9   241.33  205.0  570.195.03  731.6    715.8     99.7   176.4     11652    verified  1647     100    Iceland,_IS             
22338216  12.7  1x  RTX_4090  25.4  3.5      12.8   103.1  228   0.4014  98.6   245.65  200.3  565.77      1043.1   3013.6    97.9   82.6      15969    verified  1647     199    Iceland,_IS             
28492537  13.0  1x  RTX_4090  12.8  2.2      25.6    64.5  776   0.4014  97.4   242.62  206.2  580.95.05   877.1    2101.5    99.2   36.9      13097    verified  75192    99     Romania,_RO             
27711954  12.3  1x  RTX_4090  11.3  4.0      12.0    64.1  3134  0.4014  96.8   241.26  285.2  545.23.06   3824.2   2752.1    100.0  152.7     21693    verified  85368    1997   New_Jersey,_US          
28326818  12.9  1x  RTX_4090  25.0  3.5      32.0   112.9  2785  0.4025  96.9   240.81  208.9  575.57.08   790.4    785.6     99.9   421.0     33405    verified  70142    99     Maryland,_US            
25552408  12.4  1x  RTX_4090  12.1  2.0      21.3    43.0  239   0.4414  97.1   219.88  227.5  550.76      2401.1   3137.4    99.5   163.1     26308    verified  207316   99     Norway,_NO              
12128639  12.4  1x  RTX_4090  25.4  2.7      25.6   103.1  221   0.4414  96.9   219.46  216.4  550.107.02  3657.6   3674.8    98.7   54.7      27112    verified  1647     199    Iceland,_IS             
28576310  13.0  1x  RTX_4090  25.5  5.8      32.0   192.8  3176  0.4476  81.0   180.94  140.4  580.95.05   422.7    1117.4    99.7   23.4      11051    verified  53856    498    Japan,_JP               
25231549  12.8  1x  RTX_4090  12.5  3.5      12.8   103.1  329   0.4681  98.5   210.44  254.1  570.169     5006.6   6634.3    99.8   77.7      42075    verified  1647     59     Iceland,_IS             
20536450  12.8  1x  RTX_4090  23.8  4.3      25.6   103.1  269   0.4681  83.9   179.28  149.7  570.133.07  546.2    3644.8    98.6   82.7      37921    verified  1647     199    Iceland,_IS             
27099721  13.0  1x  RTX_4090  15.8  2.8      16.0    32.1  182   0.4681  97.0   207.33  286.3  580.95.05   27759.6  28636.1   99.7   134.6     45656    verified  317885   49     Texas,_US               
27527832  13.0  1x  RTX_4090  23.7  2.0      32.0   128.9  1169  0.5343  91.8   171.73  189.4  580.95.05   785.8    896.7     99.7   146.4     42995    verified  46431    1249   United_Kingdom,_GB      
28408552  13.0  1x  RTX_4090  23.9  2.2      32.0   128.9  705   0.5347  125.6  234.92  265.7  580.95.05   1750.4   1717.9    99.2   40.1      45083    verified  205655   249    Virginia,_US            
28425799  13.0  1x  RTX_4090  25.5  2.2      84.0    96.4  2518  0.6010  125.6  208.96  214.1  580.105.08  821.0    899.3     99.2   169.5     48260    verified  46431    999    United_Kingdom,_GB      
28500270  13.0  1x  RTX_4090  25.6  2.7      32.0   128.7  2773  0.6010  125.7  209.11  206.5  580.105.08  796.1    877.6     98.8   170.7     48272    verified  46431    999    United_Kingdom,_GB      
28222511  13.0  1x  RTX_4090  21.3  2.0      32.0   129.0  593   0.6014  123.2  204.91  291.7  580.95.05   6643.2   4029.6    99.6   152.5     45912    verified  60400    6249   Texas,_US               
